token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
sibi	sui	_	Plur	_	_	Dat	_	1	PROref
habere	habeo	_	_	_	Inf|Pres|Act	_	_	_	VER
liceat	licet	_	Sing	3	Sub|Pres|Act	_	_	1	VER

Hoc	hic	_	Sing	_	_	Abl	MascNeut	1	PROdem
pacto	pactum	_	Sing	_	_	Abl	_	_	NOMcom
confirmato	confirmo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
iureiurando	iusiurandum	_	Sing	_	_	Abl	_	_	NOMcom
adstricto	astringo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
suadet	suadeo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
Polydamas	Polydamas	_	Sing	_	_	Nom	_	_	NOMpro
noctu	noctu	Pos	_	_	_	_	_	_	ADV
exercitum	exercitus	_	Sing	_	_	Acc	_	1	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
portam	porta	_	Sing	_	_	Acc	_	_	NOMcom
Scaeam	Scaea	_	Sing	_	_	Acc	_	_	NOMpro
adducant	adduco	_	Plur	3	Sub|Pres|Act	_	_	_	VER
ubi	ubi	_	_	_	_	_	_	3	CONsub
extrinsecus	extrinsecus	Pos	_	_	_	_	_	_	ADV
caput	caput	_	Sing	_	_	Nom	_	_	NOMcom
equi	equus	_	Sing	_	_	Gen	_	_	NOMcom
sculptum	sculpo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ibi	ibi	Pos	_	_	_	_	_	_	ADV
praesidia	praesidium	_	Plur	_	_	Acc	_	_	NOMcom
habere	habeo	_	_	_	Inf|Pres|Act	_	_	_	VER
noctu	noctu	Pos	_	_	_	_	_	_	ADV
Antenorem	Antenor	_	Sing	_	_	Acc	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
Anchisen	Anchises	_	Sing	_	_	Acc	_	_	NOMpro
exercitui	exercitus	_	Sing	_	_	Dat	_	1	NOMcom
Argiuorum	Argiui	_	Plur	_	_	Gen	_	_	NOMcom
portam	porta	_	Sing	_	_	Acc	_	_	NOMcom
reseraturos	resero	_	Plur	_	Par|Fut|Act	Acc	Masc	1	VER
eisque	is界que	_	Plur	_	_	Dat	Com	_	PROdem
lumen	lumen	_	Sing	_	_	Acc	_	_	NOMcom
prolaturos	profero	_	Plur	_	Par|Fut|Act	Acc	Masc	_	VER
id	is	_	Sing	_	_	Acc	Neut	_	PROdem
signum	signum	_	Sing	_	_	Acc	_	_	NOMcom
eruptionis	eruptio	_	Sing	_	_	Gen	_	_	NOMcom
fore	sum	_	_	_	Inf|Fut|Act	_	_	1	VER

