token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
eiusdem	idem	_	Sing	_	_	Gen	Com	_	PROdem
apostoli	apostolus	_	Sing	_	_	Gen	_	_	NOMcom
id	is	_	Sing	_	_	Acc	Neut	_	PROdem
optantis	opto	_	Sing	_	Par|Pres|Act	Gen	Com	_	VER
atque	atque	_	_	_	_	_	_	1	CONcoo
imprecantis	imprecor	_	Sing	_	Par|Pres|Dep	Gen	Com	_	VER
canis	canis	_	Sing	_	_	Nom	_	_	NOMcom
intulit	infero	_	Sing	3	Ind|Perf|Act	_	_	_	VER
mensis	mensa	_	Plur	_	_	Abl	_	_	NOMcom
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMcom
discumbebat	discumbo	_	Sing	3	Ind|Impa|Act	_	_	_	VER

Quid	quis	_	Sing	_	_	Nom	Neut	1	PROint
hoc	hic	_	Sing	_	_	Abl	MascNeut	1	PROdem
uideri	uideo	_	_	_	Inf|Pres|Pass	_	_	_	VER
crudelius	crudelis	Comp	Sing	_	_	Nom	Neut	_	ADJqua
potest	possum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Uerum	uerum	_	_	_	_	_	_	4	CONcoo
quia	quia	_	_	_	_	_	_	_	CONsub
ibi	ibi	Pos	_	_	_	_	_	_	ADV
nisi	nisi	_	_	_	_	_	_	_	CONsub
tamen	tamen	Pos	_	_	_	_	_	_	ADV
fallor	fallo	_	Sing	1	Ind|Pres|Pass	_	_	_	VER
hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
etiam	etiam	Pos	_	_	_	_	_	_	ADV
scriptum	scribo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
quod	quod	_	_	_	_	_	_	2	CONsub
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
ueniam	uenia	_	Sing	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
saeculo	saeculum	_	Sing	_	_	Abl	_	_	NOMcom
futuro	futurus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
petierit	peto	_	Sing	3	Sub|Perf|Act	_	_	_	VER

Facta	facio	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
compensatio	compensatio	_	Sing	_	_	Nom	_	_	NOMcom
beneficii	beneficium	_	Sing	_	_	Gen	_	_	NOMcom
maioris	magnus	Comp	Sing	_	_	Gen	Com	_	ADJqua
ut	ut	_	_	_	_	_	_	4	CONsub
et	et	_	_	_	_	_	_	1	ADV
apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMcom
quam	quam	_	_	_	_	_	_	2	ADVint
carus	carus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
Deo	deus	_	Sing	_	_	Dat	_	_	NOMcom
esset	sum	_	Sing	3	Sub|Impa|Act	_	_	1	VER
per	per	_	_	_	_	_	_	_	PRE
hunc	hic	_	Sing	_	_	Acc	Masc	1	PROdem
timorem	timor	_	Sing	_	_	Acc	_	_	NOMcom
commendaretur	commendo	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
ignotis	ignotus	Pos	Plur	_	_	Dat	Com	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
illi	ille	_	Sing	_	_	Dat	Com	_	PROdem
post	post	_	_	_	_	_	_	2	PRE
hanc	hic	_	Sing	_	_	Acc	Fem	1	PROdem
uitam	uita	_	Sing	_	_	Acc	_	_	NOMcom
quandoque	quandoque	Pos	_	_	_	_	_	1	ADV
finiendam	finio	_	Sing	_	Adj|_|Pass	Acc	Fem	_	VER
in	in	_	_	_	_	_	_	_	PRE
aeternum	aeternum	_	Sing	_	_	Acc	_	1	NOMcom
consolaretur	consolor	_	Sing	3	Sub|Impa|Dep	_	_	_	VER

Utrum	utrum	_	_	_	_	_	_	_	ADVint
illa	ille	_	Sing	_	_	Nom	Fem	_	PROdem
uera	uerus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
an	an	_	_	_	_	_	_	_	ADVint
conficta	confingo	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
narratio	narratio	_	Sing	_	_	Nom	_	_	NOMcom
nihil	nihil	_	_	_	_	Ind	_	_	PROind
mea	meus	_	Sing	_	_	Abl	Fem	_	PROpos
nunc	nunc	Pos	_	_	_	_	_	_	ADV
interest	intersum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Certe	certe	Pos	_	_	_	_	_	_	ADV
enim	enim	_	_	_	_	_	_	2	CONcoo
Manichaei	Manichaei	_	Plur	_	_	Nom	_	_	NOMpro
a	ab	_	_	_	_	_	_	_	PRE
quibus	qui	_	Plur	_	_	Abl	Com	1	PROrel
illae	ille	_	Plur	_	_	Nom	Fem	_	PROdem
scripturae	scriptura	_	Sing	_	_	Nom	_	_	NOMcom
quas	qui	_	Plur	_	_	Acc	Fem	1	PROrel
canon	canon	_	Sing	_	_	Nom	_	_	NOMcom
ecclesiasticus	ecclesiasticus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
respuit	respuo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
tamquam	tamquam	_	_	_	_	_	_	1	ADVrel
uerae	uerus	Pos	Plur	_	_	Nom	Fem	_	ADJqua
ac	ac	_	_	_	_	_	_	1	CONcoo
sincerae	sincerus	Pos	Plur	_	_	Nom	Fem	_	ADJqua
acceptantur	accepto	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
saltem	saltem	Pos	_	_	_	_	_	_	ADV
haec	hic	_	Plur	_	_	Nom	Neut	1	PROdem
coguntur	cogo	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
fateri	fateor	_	_	_	Inf|Pres|Dep	_	_	_	VER
illam	ille	_	Sing	_	_	Acc	Fem	_	PROdem
patientiae	patientia	_	Sing	_	_	Gen	_	_	NOMcom
uirtutem	uirtus	_	Sing	_	_	Acc	_	_	NOMcom
quam	qui	_	Sing	_	_	Acc	Fem	1	PROrel
docet	doceo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
Dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
Si	si	_	_	_	_	_	_	2	CONsub
quis	quis	_	Sing	_	_	Nom	MascFem	2	PROind
te	tu	_	Sing	_	_	Acc	_	_	PROper
percusserit	percutio	_	Sing	3	Ind|FutAnt|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
maxillam	maxilla	_	Sing	_	_	Acc	_	_	NOMcom
dextram	dexter	Pos	Sing	_	_	Acc	Fem	_	ADJqua
praebe	praebeo	_	Sing	2	Imp|Pres|Act	_	_	_	VER
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
sinistram	sinister	Pos	Sing	_	_	Acc	Fem	_	ADJqua
posse	possum	_	_	_	Inf|Pres|Act	_	_	1	VER
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
in	in	_	_	_	_	_	_	_	PRE
praeparatione	praeparatio	_	Sing	_	_	Abl	_	_	NOMcom
cordis	cor	_	Sing	_	_	Gen	_	_	NOMcom
etiamsi	etiamsi	_	_	_	_	_	_	_	CONsub
non	non	_	_	_	_	_	_	_	ADVneg
exhibeatur	exhibeo	_	Sing	3	Sub|Pres|Pass	_	_	_	VER
gestu	gestus	_	Sing	_	_	Abl	_	_	NOMcom
corporis	corpus	_	Sing	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
expressione	expressio	_	Sing	_	_	Abl	_	_	NOMcom
uerborum	uerbum	_	Plur	_	_	Gen	_	_	NOMcom
quandoquidem	quandoquidem	_	_	_	_	_	_	_	CONsub
apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMcom
palma	palma	_	Sing	_	_	Abl	_	_	NOMcom
percussus	percutio	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
potius	potius	Pos	_	_	_	_	_	_	ADV
Dominum	dominus	_	Sing	_	_	Acc	_	_	NOMcom
rogauit	rogo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
iniurioso	iniuriosus	Pos	Sing	_	_	Dat	MascNeut	_	ADJqua
homini	homo	_	Sing	_	_	Dat	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
futuro	futurus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
saeculo	saeculum	_	Sing	_	_	Abl	_	_	NOMcom
parceretur	parco	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
praesenti	praesens	Pos	Sing	_	_	Abl	Com	_	ADJqua
autem	autem	_	_	_	_	_	_	_	CONcoo
illa	ille	_	Sing	_	_	Nom	Fem	_	PROdem
iniuria	iniuria	_	Sing	_	_	Nom	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
sine	sine	_	_	_	_	_	_	_	PRE
multa	multa	_	Sing	_	_	Abl	_	1	NOMcom
relinqueretur	relinquo	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
quam	qui	_	Sing	_	_	Acc	Fem	1	PROrel
uel	uel	Pos	_	_	_	_	_	2	CONcoo
praebuit	praebeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ferienti	ferio	_	Sing	_	Par|Pres|Act	Dat	Com	_	VER
alteram	alter	_	Sing	_	_	Acc	Fem	_	PROind
partem	pars	_	Sing	_	_	Acc	_	_	NOMcom
aut	aut	_	_	_	_	_	_	_	CONcoo
ut	ut	_	_	_	_	_	_	4	CONsub
iterum	iterum	Pos	_	_	_	_	_	_	ADV
feriret	ferio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
admonuit	admoneo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Tenebat	teneo	_	Sing	3	Ind|Impa|Act	_	_	_	VER
certe	certe	Pos	_	_	_	_	_	_	ADV
interius	intra	Comp	_	_	_	_	_	1	ADV
dilectionis	dilectio	_	Sing	_	_	Gen	_	_	NOMcom
affectum	affectus	_	Sing	_	_	Acc	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
exterius	exter	Comp	Sing	_	_	Acc	Neut	_	ADJqua
requirebat	requiro	_	Sing	3	Ind|Impa|Act	_	_	_	VER
correctionis	correctio	_	Sing	_	_	Gen	_	_	NOMcom
exemplum	exemplum	_	Sing	_	_	Acc	_	_	NOMcom

Siue	siue	_	_	_	_	_	_	2	CONsub
hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
uerum	uerus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
siue	siue	_	_	_	_	_	_	1	CONcoo
confictum	confingo	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
cur	cur	_	_	_	_	_	_	_	ADVint
nolunt	nolo	_	Plur	3	Ind|Pres|Act	_	_	_	VER
credere	credo	_	_	_	Inf|Pres|Act	_	_	_	VER
tali	talis	_	Sing	_	_	Abl	Com	_	PROdem
animo	animus	_	Sing	_	_	Abl	_	_	NOMcom
famulum	famulus	_	Sing	_	_	Acc	_	1	NOMcom
Dei	deus	_	Sing	_	_	Gen	_	_	NOMcom
Moisen	Moses	_	Sing	_	_	Acc	_	_	NOMpro
idoli	idolum	_	Sing	_	_	Gen	_	_	NOMcom
fabricatores	fabricator	_	Plur	_	_	Acc	_	_	NOMcom
gladio	gladius	_	Sing	_	_	Abl	_	_	NOMcom
prostrauisse	prosterno	_	_	_	Inf|Perf|Act	_	_	_	VER

Si	si	_	_	_	_	_	_	2	CONsub
autem	autem	_	_	_	_	_	_	_	CONcoo
poenas	poena	_	Plur	_	_	Acc	_	_	NOMcom
illas	ille	_	Plur	_	_	Acc	Fem	_	PROdem
comparamus	comparo	_	Plur	1	Ind|Pres|Act	_	_	3	VER
quid	quis	_	Sing	_	_	Nom	Neut	1	PROint
simile	similis	Pos	Sing	_	_	Nom	Neut	_	ADJqua
ferro	ferrum	_	Sing	_	_	Abl	_	_	NOMcom
interimi	interimo	_	_	_	Inf|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
a	ab	_	_	_	_	_	_	_	PRE
feris	fera	_	Plur	_	_	Abl	_	_	NOMcom
cruciari	crucio	_	_	_	Inf|Pres|Pass	_	_	_	VER
atque	atque	_	_	_	_	_	_	1	CONcoo
laniari	lanio	_	_	_	Inf|Pres|Pass	_	_	2	VER

Quandoquidem	quandoquidem	_	_	_	_	_	_	_	CONsub
iudices	iudex	_	Plur	_	_	Nom	_	_	NOMcom
publicis	publicus	Pos	Plur	_	_	Abl	Com	2	ADJqua
legibus	lex	_	Plur	_	_	Abl	_	_	NOMcom
seruientes	seruio	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
maioris	magnus	Comp	Plur	_	_	Gen	Com	_	ADJqua
criminis	crimen	_	Sing	_	_	Gen	_	_	NOMcom
reos	reus	_	Plur	_	_	Acc	_	_	NOMcom
bestiis	bestia	_	Plur	_	_	Abl	_	_	NOMcom
subdi	subdo	_	_	_	Inf|Pres|Pass	_	_	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
gladio	gladius	_	Sing	_	_	Abl	_	_	NOMcom
percuti	percutio	_	_	_	Inf|Pres|Pass	_	_	_	VER
iubent	iubeo	_	Plur	3	Ind|Pres|Act	_	_	_	VER

Haec	hic	_	Plur	_	_	Acc	Neut	1	PROdem
Augustinus	Augustinus	_	Sing	_	_	Nom	_	_	NOMpro

Tunc	tunc	Pos	_	_	_	_	_	_	ADV
apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
petitionem	petitio	_	Sing	_	_	Acc	_	_	NOMcom
regis	rex	_	Sing	_	_	Gen	_	_	NOMcom
sponsum	sponsus	_	Sing	_	_	Acc	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
sponsam	sponsa	_	Sing	_	_	Acc	_	_	NOMcom
benedixit	benedico	_	Sing	3	Ind|Perf|Act	_	_	2	VER

Da	do	_	Sing	2	Imp|Pres|Act	_	_	_	VER

inquiens	inquio	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER

Domine	dominus	_	Sing	_	_	Voc	_	_	NOMcom
adolescentibus	adolescens	Pos	Plur	_	_	Dat	Com	1	NOMcom
his	hic	_	Plur	_	_	Dat	Com	1	PROdem
benedictionem	benedictio	_	Sing	_	_	Acc	_	_	NOMcom
tuae	tuus	_	Sing	_	_	Gen	Fem	_	PROpos
dextrae	dextera	_	Sing	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
eorum	is	_	Plur	_	_	Gen	Neut	_	PROdem
mentibus	mens	_	Plur	_	_	Abl	_	_	NOMcom
semina	semino	_	Sing	2	Imp|Pres|Act	_	_	_	VER
semen	semen	_	Sing	_	_	Acc	_	1	NOMcom
uitae	uita	_	Sing	_	_	Gen	_	_	NOMcom

Abeunte	abeo	_	Sing	_	Par|Pres|Act	Abl	Com	1	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
apostolo	apostolus	_	Sing	_	_	Abl	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
manu	manus	_	Sing	_	_	Abl	_	1	NOMcom
iuuenis	iuuenis	_	Sing	_	_	Gen	_	1	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
repertus	reperio	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
plenus	plenus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
dactylis	dactylus	_	Plur	_	_	Abl	_	_	NOMcom
palmae	palma	_	Sing	_	_	Gen	_	_	NOMcom
ramus	ramus	_	Sing	_	_	Nom	_	_	NOMcom

Comedentibus	comedo	_	Plur	_	Par|Pres|Act	Abl	Com	2	VER
uero	uero	_	_	_	_	_	_	4	CONcoo
sponso	sponsus	_	Sing	_	_	Abl	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
sponsa	sponsa	_	Sing	_	_	Abl	_	_	NOMcom
de	de	_	_	_	_	_	_	_	PRE
fructibus	fructus	_	Plur	_	_	Abl	_	_	NOMcom
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
ambo	ambo	_	Plur	_	_	Nom	MascNeut	2	ADJcar
obdormiunt	obdormio	_	Plur	3	Ind|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
somnium	somnium	_	Sing	_	_	Acc	_	_	NOMcom
simile	similis	Pos	Sing	_	_	Acc	Neut	_	ADJqua
ambo	ambo	_	Plur	_	_	Nom	MascNeut	2	ADJcar
cernunt	cerno	_	Plur	3	Ind|Pres|Act	_	_	_	VER

Uidebatur	uideo	_	Sing	3	Ind|Impa|Pass	_	_	_	VER
etenim	etenim	_	_	_	_	_	_	_	CONcoo
iis	is	_	Plur	_	_	Dat	Com	_	PROdem
quod	quod	_	_	_	_	_	_	2	CONsub
rex	rex	_	Sing	_	_	Nom	_	_	NOMcom
gemmatus	gemmatus	Pos	Sing	_	_	Nom	Masc	_	ADJqua
eos	is	_	Plur	_	_	Acc	Masc	_	PROdem
amplecteretur	amplector	_	Sing	3	Sub|Impa|Dep	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
diceret	dico	_	Sing	3	Sub|Impa|Act	_	_	2	VER

Apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMpro
benedixit	benedico	_	Sing	3	Ind|Perf|Act	_	_	2	VER
uos	uos	_	Plur	_	_	Acc	_	_	PROper
ut	ut	_	_	_	_	_	_	4	CONsub
aeternae	aeternus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
uitae	uita	_	Sing	_	_	Gen	_	_	NOMcom
participes	particeps	Pos	Plur	_	_	Nom	MascFem	2	ADJqua
sitis	sum	_	Plur	2	Sub|Pres|Act	_	_	1	VER

Euigilantibus	euigilo	_	Plur	_	Par|Pres|Dep	Abl	Com	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
et	et	_	_	_	_	_	_	2	CONcoo
mutuo	mutuo	Pos	_	_	_	_	_	2	ADV
sibi	sui	_	Plur	_	_	Dat	_	1	PROref
somnia	somnium	_	Plur	_	_	Acc	_	_	NOMcom
reuelantibus	reuelo	_	Plur	_	Par|Pres|Act	Abl	Com	_	VER
apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
eos	is	_	Plur	_	_	Acc	Masc	_	PROdem
ingreditur	ingredior	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
dicens	dico	_	Sing	_	Par|Pres|Act	Nom	Com	2	VER
iis	is	_	Plur	_	_	Dat	Masc	_	PROdem

Rex	rex	_	Sing	_	_	Nom	_	_	NOMcom
meus	meus	_	Sing	_	_	Nom	Masc	_	PROpos
uobis	uos	_	Plur	_	_	Dat	_	_	PROper
modo	modo	Pos	_	_	_	_	_	1	ADV
apparuit	appareo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
me	ego	_	Sing	_	_	Acc	_	_	PROper
clausis	claudo	_	Plur	_	Par|Perf|Pass	Abl	Com	1	VER
ianuis	ianua	_	Plur	_	_	Abl	_	_	NOMcom
huc	huc	Pos	_	_	_	_	_	_	ADV
adduxit	adduco	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
super	super	_	_	_	_	_	_	2	PRE
uos	uos	_	Plur	_	_	Acc	_	_	PROper
benedictione	benedictio	_	Sing	_	_	Abl	_	_	NOMcom
mea	meus	_	Sing	_	_	Abl	Fem	_	PROpos
habeatis	habeo	_	Plur	2	Sub|Pres|Act	_	_	_	VER
carnis	caro	_	Sing	_	_	Gen	_	1	NOMcom
integritatem	integritas	_	Sing	_	_	Acc	_	_	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
omnium	omnis	_	Plur	_	_	Gen	Com	_	PROind
regina	regina	_	Sing	_	_	Nom	_	_	NOMcom
uirtutum	uirtus	_	Plur	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
fructus	fructus	_	Sing	_	_	Nom	_	_	NOMcom
salutis	salus	_	Sing	_	_	Gen	_	_	NOMcom
perpetuae	perpetuus	Pos	Sing	_	_	Gen	Fem	_	ADJqua

Uirginitas	uirginitas	_	Sing	_	_	Nom	_	_	NOMcom
soror	soror	_	Sing	_	_	Nom	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
angelorum	angelus	_	Plur	_	_	Gen	_	_	NOMcom
possessio	possessio	_	Sing	_	_	Nom	_	_	NOMcom
omnium	omnis	_	Plur	_	_	Gen	Com	_	PROind
bonorum	bonum	_	Plur	_	_	Gen	_	_	NOMcom
uictoria	uictoria	_	Sing	_	_	Nom	_	_	NOMcom
libidinum	libido	_	Plur	_	_	Gen	_	_	NOMcom
fidei	fides	_	Sing	_	_	Gen	_	2	NOMcom
trophaeum	tropaeum	_	Sing	_	_	Nom	_	_	NOMcom
expugnatio	expugnatio	_	Sing	_	_	Nom	_	_	NOMcom
daemonum	daemon	_	Plur	_	_	Gen	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
aeternorum	aeternus	Pos	Plur	_	_	Gen	MascNeut	_	ADJqua
securitas	securitas	_	Sing	_	_	Nom	_	_	NOMcom
gaudiorum	gaudium	_	Plur	_	_	Gen	_	_	NOMcom

De	de	_	_	_	_	_	_	_	PRE
libidine	libido	_	Sing	_	_	Abl	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
corruptio	corruptio	_	Sing	_	_	Nom	_	_	NOMcom
gignitur	gigno	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
de	de	_	_	_	_	_	_	_	PRE
corruptione	corruptio	_	Sing	_	_	Abl	_	_	NOMcom
pollutio	pollutio	_	Sing	_	_	Nom	_	_	NOMcom
nascitur	nascor	_	Sing	3	Ind|Pres|Dep	_	_	_	VER
de	de	_	_	_	_	_	_	_	PRE
pollutione	pollutio	_	Sing	_	_	Abl	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
reatus	reatus	_	Sing	_	_	Nom	_	_	NOMcom
oritur	orior	_	Sing	3	Ind|Pres|Dep	_	_	_	VER
de	de	_	_	_	_	_	_	_	PRE
reatu	reatus	_	Sing	_	_	Abl	_	_	NOMcom
confusio	confusio	_	Sing	_	_	Nom	_	_	NOMcom
generatur	genero	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

Haec	hic	_	Plur	_	_	Acc	Neut	1	PROdem
illo	ille	_	Sing	_	_	Abl	Masc	_	PROdem
referente	refero	_	Sing	_	Par|Pres|Act	Abl	Com	_	VER
duo	duo	_	Plur	_	_	Nom	MascNeut	_	ADJcar
angeli	angelus	_	Plur	_	_	Nom	_	_	NOMcom
apparuerunt	appareo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
dicentes	dico	_	Plur	_	Par|Pres|Act	Nom	MascFem	2	VER
iis	is	_	Plur	_	_	Dat	Masc	_	PROdem

Nos	nos	_	Plur	_	_	Nom	_	_	PROper
sumus	sum	_	Plur	1	Ind|Pres|Act	_	_	1	VER
angeli	angelus	_	Plur	_	_	Nom	_	_	NOMcom
uobis	uos	_	Plur	_	_	Dat	_	_	PROper
ad	ad	Pos	_	_	_	_	_	2	PRE
custodiam	custodia	_	Sing	_	_	Acc	_	_	NOMcom
deputati	deputo	_	Plur	_	Par|Perf|Pass	Nom	Masc	_	VER
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
si	si	_	_	_	_	_	_	2	CONsub
apostoli	apostolus	_	Sing	_	_	Gen	_	_	NOMcom
bene	bene	Pos	_	_	_	_	_	_	ADV
seruaueritis	seruo	_	Plur	2	Ind|FutAnt|Act	_	_	_	VER
monita	monitum	_	Plur	_	_	Acc	_	_	NOMcom
offerimus	offero	_	Plur	1	Ind|Pres|Act	_	_	_	VER
Deo	deus	_	Sing	_	_	Dat	_	_	NOMcom
omnia	omnis	_	Plur	_	_	Acc	Neut	_	PROind
uota	uotum	_	Plur	_	_	Acc	_	_	NOMcom
uestra	uester	_	Plur	_	_	Acc	Neut	_	PROpos

Eos	is	_	Plur	_	_	Acc	Masc	_	PROdem
igitur	igitur	_	_	_	_	_	_	_	CONcoo
apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMcom
baptizauit	baptizo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
de	de	_	_	_	_	_	_	_	PRE
fide	fides	_	Sing	_	_	Abl	_	2	NOMcom
diligenter	diligenter	Pos	_	_	_	_	_	_	ADV
edocuit	edoceo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Post	post	Pos	_	_	_	_	_	2	PRE
multum	multum	_	Sing	_	_	Acc	_	1	NOMcom
uero	uero	_	_	_	_	_	_	4	CONcoo
temporis	tempus	_	Sing	_	_	Gen	_	1	NOMcom
sponsa	sponsus	_	Sing	_	_	Nom	_	1	NOMcom
nomine	nomen	_	Sing	_	_	Abl	_	_	NOMcom
Pelagia	Pelagia	_	Sing	_	_	Nom	_	_	NOMpro
sacro	sacer	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
uelamine	uelamen	_	Sing	_	_	Abl	_	_	NOMcom
consecrata	consecro	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
martyrium	martyrium	_	Sing	_	_	Acc	_	_	NOMcom
patitur	patior	_	Sing	3	Ind|Pres|Dep	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
sponsus	sponsus	_	Sing	_	_	Nom	_	1	NOMcom
nomine	nomen	_	Sing	_	_	Abl	_	_	NOMcom
Dionysius	Dionysius	_	Sing	_	_	Nom	_	_	NOMpro
illi	ille	_	Sing	_	_	Dat	Com	_	PROdem
ciuitati	ciuitas	_	Sing	_	_	Dat	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
episcopum	episcopus	_	Sing	_	_	Acc	_	_	NOMcom
ordinatur	ordino	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

Post	post	_	_	_	_	_	_	2	PRE
haec	hic	_	Plur	_	_	Acc	Neut	1	PROdem
autem	autem	_	_	_	_	_	_	_	CONcoo
apostolus	apostolus	_	Sing	_	_	Nom	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
Abbanes	Abbanes	_	Sing	_	_	Nom	_	_	NOMpro
ad	ad	_	_	_	_	_	_	2	PRE
regem	rex	_	Sing	_	_	Acc	_	_	NOMcom
Indiae	India	_	Sing	_	_	Gen	_	_	NOMpro
peruenerunt	peruenio	_	Plur	3	Ind|Perf|Act	_	_	_	VER

Designato	designo	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	_	VER
uero	uero	_	_	_	_	_	_	4	CONcoo
ab	ab	_	_	_	_	_	_	_	PRE
apostolo	apostolus	_	Sing	_	_	Abl	_	_	NOMcom
mirabili	mirabilis	Pos	Sing	_	_	Abl	Com	_	ADJqua
palatio	palatium	_	Sing	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
copioso	copiosus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
