token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER

Exstant	exsto	_	Plur	3	Ind|Pres|Act	_	_	_	VER
eius	is	_	Sing	_	_	Gen	Com	_	PROdem
complures	complures	Pos	Plur	_	_	Nom	MascFem	2	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
alii	alius	_	Plur	_	_	Nom	Masc	_	PROind
ut	ut	_	_	_	_	_	_	1	ADVrel
Iliacon	Iliacon	_	Sing	_	_	Nom	_	_	NOMpro
Saturnalia	Saturnalia	_	Plur	_	_	Nom	_	_	NOMpro
Catachthonion	Catachthonion	_	Sing	_	_	Nom	_	_	NOMpro
Siluarum	Silua	_	Plur	_	_	Gen	_	_	NOMpro
3	3	_	_	_	_	_	_	_	ADJcar
tragoedia	tragoedia	_	Sing	_	_	Nom	_	_	NOMcom
Medea	Medea	_	Sing	_	_	Nom	_	_	NOMpro
inperfecta	imperfectus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
salticae	salticus	Pos	Plur	_	_	Nom	Fem	_	ADJqua
fabulae	fabula	_	Plur	_	_	Nom	_	1	NOMcom
3	3	_	_	_	_	_	_	_	ADJcar
et	et	_	_	_	_	_	_	2	CONcoo
epigrammata	epigramma	_	Plur	_	_	Nom	_	_	NOMcom
prosa	prorsus	Pos	Sing	_	_	Abl	Fem	1	ADJqua
oratione	oratio	_	Sing	_	_	Abl	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
Octauium	Octauius	_	Sing	_	_	Acc	_	_	NOMpro
Sagittam	sagitta	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
pro	pro	_	_	_	_	_	_	1	PRE
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
de	de	_	_	_	_	_	_	_	PRE
incendio	incendium	_	Sing	_	_	Abl	_	_	NOMcom
urbis	urbs	_	Sing	_	_	Gen	_	_	NOMcom
epistolarum	epistola	_	Plur	_	_	Gen	_	_	NOMcom
ex	ex	_	_	_	_	_	_	_	PRE
Campania	Campania	_	Sing	_	_	Abl	_	_	NOMpro
non	non	_	_	_	_	_	_	_	ADVneg
fastidiendi	fastidio	_	Plur	_	Adj|_|Pass	Nom	Masc	_	VER
quidem	quidem	Pos	_	_	_	_	_	_	ADV
omnes	omnis	_	Plur	_	_	Nom	MascFem	_	PROind
tales	talis	_	Plur	_	_	Nom	MascFem	_	PROdem
tamen	tamen	Pos	_	_	_	_	_	_	ADV
ut	ut	_	_	_	_	_	_	4	CONsub
belli	bellum	_	Sing	_	_	Gen	_	_	NOMcom
ciuilis	ciuilis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
uideantur	uideo	_	Plur	3	Sub|Pres|Pass	_	_	_	VER
accessio	accessio	_	Sing	_	_	Nom	_	_	NOMcom

