token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
directum	directus	Pos	Sing	_	_	Acc	MascNeut	_	ADJqua
facile	facile	Pos	_	_	_	_	_	_	ADV
perrumpit	perrumpo	_	Sing	3	Ind|Pres|Act	_	_	_	VER

Cuius	qui	_	Sing	_	_	Gen	Com	1	PROrel
generis	genus	_	Sing	_	_	Gen	_	1	NOMcom
apud	apud	_	_	_	_	_	_	_	PRE
nos	nos	_	Plur	_	_	Acc	_	_	PROper
iam	iam	Pos	_	_	_	_	_	_	ADV
rara	rarus	Pos	Plur	_	_	Nom	Neut	_	ADJqua
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
tela	telum	_	Plur	_	_	Nom	_	_	NOMcom

barbari	barbarus	_	Plur	_	_	Nom	Masc	2	ADJqua
autem	autem	_	_	_	_	_	_	_	CONcoo
scutati	scutatus	Pos	Plur	_	_	Nom	Masc	_	ADJqua
pedites	pedes	_	Plur	_	_	Nom	_	_	NOMcom
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
praecipue	praecipue	Pos	_	_	_	_	_	_	ADV
utuntur	utor	_	Plur	3	Ind|Pres|Dep	_	_	_	VER
quas	qui	_	Plur	_	_	Acc	Fem	1	PROrel
bebras	bebra	_	Plur	_	_	Acc	_	_	NOMcom
uocant	uoco	_	Plur	3	Ind|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
binas	binus	_	Plur	_	_	Acc	Fem	_	ADJdis
etiam	etiam	Pos	_	_	_	_	_	_	ADV
ac	atque	_	_	_	_	_	_	1	CONcoo
ternas	terni	_	Plur	_	_	Acc	Fem	_	ADJdis
in	in	_	_	_	_	_	_	_	PRE
proeliis	proelium	_	Plur	_	_	Abl	_	_	NOMcom
portant	porto	_	Plur	3	Ind|Pres|Act	_	_	_	VER

Sciendum	scio	_	Sing	_	Adj|_|Pass	Nom	MascNeut	_	VER
praeterea	praeterea	Pos	_	_	_	_	_	_	ADV
cum	cum	_	_	_	_	_	_	3	CONsub
missilibus	missilis	_	Plur	_	_	Abl	_	_	NOMcom
agitur	ago	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
sinistros	sinister	Pos	Plur	_	_	Acc	Masc	_	ADJqua
pedes	pes	_	Plur	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
ante	ante	_	_	_	_	_	_	2	PRE
milites	miles	_	Plur	_	_	Acc	_	_	NOMcom
habere	habeo	_	_	_	Inf|Pres|Act	_	_	_	VER
debere	debeo	_	_	_	Inf|Pres|Act	_	_	_	VER

ita	ita	Pos	_	_	_	_	_	_	ADV
enim	enim	_	_	_	_	_	_	2	CONcoo
uibrandis	uibro	_	Plur	_	Adj|_|Pass	Abl	Com	_	VER
spiculis	spiculum	_	Plur	_	_	Abl	_	_	NOMcom
uehementior	uehemens	Comp	Sing	_	_	Nom	MascFem	_	ADJqua
ictus	ictus	_	Sing	_	_	Nom	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Sed	sed	_	_	_	_	_	_	_	CONcoo
cum	cum	_	_	_	_	_	_	3	CONsub
ad	ad	_	_	_	_	_	_	2	PRE
pilam	pila	_	Sing	_	_	Acc	_	3	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
appellant	appello	_	Plur	3	Ind|Pres|Act	_	_	1	VER
uenitur	uenio	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
manu	manus	_	Sing	_	_	Abl	_	1	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
manum	manus	_	Sing	_	_	Acc	_	1	NOMcom
gladiis	gladius	_	Plur	_	_	Abl	_	_	NOMcom
pugnatur	pugno	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
tunc	tunc	Pos	_	_	_	_	_	_	ADV
dextros	dexter	Pos	Plur	_	_	Acc	Masc	_	ADJqua
pedes	pes	_	Plur	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
ante	ante	_	_	_	_	_	_	2	PRE
milites	miles	_	Plur	_	_	Acc	_	_	NOMcom
habere	habeo	_	_	_	Inf|Pres|Act	_	_	_	VER
debent	debeo	_	Plur	3	Ind|Pres|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
et	et	_	_	_	_	_	_	2	CONcoo
latera	latus	_	Plur	_	_	Nom	_	1	NOMcom
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem
subducantur	subduco	_	Plur	3	Sub|Pres|Pass	_	_	_	VER
ab	ab	_	_	_	_	_	_	_	PRE
hostibus	hostis	_	Plur	_	_	Abl	_	_	NOMcom
ne	ne	_	_	_	_	_	_	4	CONsub
possint	possum	_	Plur	3	Sub|Pres|Act	_	_	1	VER
uulnus	uulnus	_	Sing	_	_	Acc	_	_	NOMcom
accipere	accipio	_	_	_	Inf|Pres|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
proximior	propior	Comp	Sing	_	_	Nom	MascFem	_	ADJqua
dextra	dexter	_	Sing	_	_	Nom	_	_	NOMcom
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
plagam	plaga	_	Sing	_	_	Acc	_	1	NOMcom
possit	possum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
inferre	infero	_	_	_	Inf|Pres|Act	_	_	_	VER

Instruendos	instruo	_	Plur	_	Adj|_|Pass	Acc	Masc	_	VER
igitur	igitur	_	_	_	_	_	_	_	CONcoo
ac	atque	_	_	_	_	_	_	1	CONcoo
protegendos	protego	_	Plur	_	Adj|_|Pass	Acc	Masc	_	VER
omni	omnis	_	Sing	_	_	Abl	Com	_	PROind
antiquo	antiquus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
armorum	arma	_	Plur	_	_	Gen	_	_	NOMcom
genere	genus	_	Sing	_	_	Abl	_	1	NOMcom
constat	consto	_	Sing	3	Ind|Pres|Act	_	_	_	VER
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
tirones	tiro	_	Plur	_	_	Acc	_	_	NOMcom

Necesse	necesse	Pos	_	_	_	Ind	_	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
enim	enim	_	_	_	_	_	_	2	CONcoo
ut	ut	_	_	_	_	_	_	4	CONsub
dimicandi	dimico	_	Sing	_	Ger|_|Act	Gen	_	_	VER
acriorem	acer	Comp	Sing	_	_	Acc	MascFem	2	ADJqua
sumat	sumo	_	Sing	3	Sub|Pres|Act	_	_	_	VER
audaciam	audacia	_	Sing	_	_	Acc	_	_	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
munito	munio	_	Sing	_	Par|Perf|Pass	Abl	MascNeut	2	VER
capite	caput	_	Sing	_	_	Abl	_	_	NOMcom
uel	uel	_	_	_	_	_	_	2	CONcoo
pectore	pectus	_	Sing	_	_	Abl	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
timet	timeo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
uulnus	uulnus	_	Sing	_	_	Acc	_	_	NOMcom

