token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
nostris	noster	_	Plur	_	_	Dat	Com	_	PROpos
faciamus	facio	_	Plur	1	Sub|Pres|Act	_	_	_	VER
filiis	filius	_	Plur	_	_	Dat	_	_	NOMcom
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
fieri	fio	_	_	_	Inf|Pres|Act	_	_	_	VER
prohibuimus	prohibeo	_	Plur	1	Ind|Perf|Act	_	_	_	VER
alienis	alienus	Pos	Plur	_	_	Dat	Com	2	ADJqua

Quid	quis	_	Sing	_	_	Acc	Neut	1	PROint
iuuat	iuuo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
barbaros	barbarus	_	Plur	_	_	Acc	_	1	NOMcom
superasse	supero	_	_	_	Inf|Perf|Act	_	_	_	VER
si	si	_	_	_	_	_	_	2	CONsub
a	ab	_	_	_	_	_	_	_	PRE
crudelitate	crudelitas	_	Sing	_	_	Abl	_	_	NOMcom
uincamur	uinco	_	Plur	1	Sub|Pres|Pass	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
uicisse	uinco	_	_	_	Inf|Perf|Act	_	_	_	VER
extraneas	extraneus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
nationes	natio	_	Plur	_	_	Acc	_	1	NOMcom
ratione	ratio	_	Sing	_	_	Abl	_	_	NOMcom
uirium	uis	_	Plur	_	_	Gen	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
bellantium	bello	_	Plur	_	Par|Pres|Act	Gen	Com	_	VER
populorum	populus	_	Plur	_	_	Gen	_	1	NOMcom
uincere	uinco	_	_	_	Inf|Pres|Act	_	_	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
uitia	uitium	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
peccata	peccatum	_	Plur	_	_	Acc	_	_	NOMcom
uirtus	uirtus	_	Sing	_	_	Nom	_	_	NOMcom
morum	mos	_	Plur	_	_	Gen	_	_	NOMcom

In	in	_	_	_	_	_	_	_	PRE
illis	ille	_	Plur	_	_	Abl	Com	_	PROdem
ergo	ergo	_	_	_	_	_	_	2	CONcoo
proeliis	proelium	_	Plur	_	_	Abl	_	_	NOMcom
fortiores	fortis	Comp	Plur	_	_	Acc	MascFem	_	ADJqua
nos	nos	_	Plur	_	_	Acc	_	_	PROper
exsistimus	exsisto	_	Plur	1	Ind|Pres|Act	_	_	_	VER
illis	ille	_	Plur	_	_	Abl	Com	_	PROdem
in	in	_	_	_	_	_	_	_	PRE
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
uero	uero	_	_	_	_	_	_	3	ADV
nobis	nos	_	Plur	_	_	Abl	_	_	PROper
ipsis	ipse	_	Plur	_	_	Abl	Com	_	PROdem
fortiores	fortis	Comp	Plur	_	_	Nom	MascFem	_	ADJqua
simus	sum	_	Plur	1	Sub|Pres|Act	_	_	1	VER

Qui	qui	_	Sing	_	_	Nom	Masc	1	PROint
enim	enim	_	_	_	_	_	_	2	CONcoo
fuerit	sum	_	Sing	3	Sub|Perf|Act	_	_	1	VER
in	in	_	_	_	_	_	_	_	PRE
isto	iste	_	Sing	_	_	Abl	MascNeut	_	PROdem
certamine	certamen	_	Sing	_	_	Abl	_	_	NOMcom
superatus	supero	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
uictoriam	uictoria	_	Sing	_	_	Acc	_	_	NOMcom
obtinet	obtineo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
uictus	uinco	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER

Uictor	uictor	_	Sing	_	_	Nom	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
post	post	_	_	_	_	_	_	2	PRE
uictoriam	uictoria	_	Sing	_	_	Acc	_	_	NOMcom
uincitur	uinco	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
si	si	_	_	_	_	_	_	2	CONsub
pietas	pietas	_	Sing	_	_	Nom	_	_	NOMcom
ab	ab	_	_	_	_	_	_	_	PRE
impietate	impietas	_	Sing	_	_	Abl	_	_	NOMcom
superatur	supero	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

Uincat	uinco	_	Sing	3	Sub|Pres|Act	_	_	_	VER
ergo	ergo	_	_	_	_	_	_	2	CONcoo
pietas	pietas	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
isto	iste	_	Sing	_	_	Abl	MascNeut	_	PROdem
congressu	congressus	_	Sing	_	_	Abl	_	_	NOMcom

Bene	bene	Pos	_	_	_	_	_	_	ADV
enim	enim	_	_	_	_	_	_	2	CONcoo
omnium	omnis	_	Plur	_	_	Gen	Com	_	PROind
aduersariorum	aduersarius	_	Plur	_	_	Gen	_	1	NOMcom
poterimus	possum	_	Plur	1	Ind|Fut|Act	_	_	1	VER
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
uictores	uictor	_	Plur	_	_	Acc	_	_	NOMcom
si	si	_	_	_	_	_	_	2	CONsub
sola	solus	_	Sing	_	_	Abl	Fem	_	PROind
pietate	pietas	_	Sing	_	_	Abl	_	_	NOMcom
uincamus	uinco	_	Plur	1	Sub|Pres|Act	_	_	_	VER

Omnium	omnis	_	Plur	_	_	Gen	Com	_	PROind
enim	enim	_	_	_	_	_	_	2	CONcoo
se	sui	_	Sing	_	_	Acc	_	1	PROref
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
dominum	dominus	_	Sing	_	_	Acc	_	_	NOMcom
comprobat	comprobo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
seruum	seruus	_	Sing	_	_	Acc	_	1	NOMcom
se	sui	_	Sing	_	_	Acc	_	1	PROref
monstrauit	monstro	_	Sing	3	Ind|Perf|Act	_	_	_	VER
pietatis	pietas	_	Sing	_	_	Gen	_	_	NOMcom

Melius	bene	Comp	_	_	_	_	_	_	ADV
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ergo	ergo	_	_	_	_	_	_	2	CONcoo
me	ego	_	Sing	_	_	Acc	_	_	PROper
mori	morior	_	_	_	Inf|Pres|Dep	_	_	_	VER
salua	saluus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
uita	uita	_	Sing	_	_	Abl	_	_	NOMcom
innocentium	innocens	Pos	Plur	_	_	Gen	Com	_	ADJqua
quam	quam	_	_	_	_	_	_	1	ADVrel
per	per	_	_	_	_	_	_	_	PRE
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem
interitum	interitus	_	Sing	_	_	Acc	_	_	NOMcom
uitam	uita	_	Sing	_	_	Acc	_	_	NOMcom
Persequente	persequor	_	Sing	_	Par|Pres|Dep	Abl	Com	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
Constantino	Constantinus	_	Sing	_	_	Abl	_	_	NOMpro
Christianos	Christianus	_	Plur	_	_	Acc	_	_	NOMpro
Siluester	Siluester	_	Sing	_	_	Nom	_	_	NOMpro
de	de	_	_	_	_	_	_	_	PRE
urbe	urbs	_	Sing	_	_	Abl	_	_	NOMcom
exiit	exeo	_	Sing	3	Ind|Perf|Act	_	_	1	VER
et	et	_	_	_	_	_	_	2	CONcoo
in	in	_	_	_	_	_	_	_	PRE
quodam	quidam	_	Sing	_	_	Abl	MascNeut	_	PROind
monte	mons	_	Sing	_	_	Abl	_	_	NOMcom
cum	cum	_	_	_	_	_	_	2	PRE
suis	suus	_	Plur	_	_	Abl	Com	_	PROpos.ref
clericis	clericus	_	Plur	_	_	Abl	_	_	NOMcom
mansit	maneo	_	Sing	3	Ind|Perf|Act	_	_	_	VER

Ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
autem	autem	_	_	_	_	_	_	_	CONcoo
Constantinus	Constantinus	_	Sing	_	_	Nom	_	_	NOMpro
merito	merito	Pos	_	_	_	_	_	2	ADV
persecutionis	persecutio	_	Sing	_	_	Gen	_	_	NOMcom
tyrannicae	tyrannicus	Pos	Sing	_	_	Gen	Fem	_	ADJqua
in	in	_	_	_	_	_	_	_	PRE
incurabilem	incurabilis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua
cecidit	cado	_	Sing	3	Ind|Perf|Act	_	_	_	VER
plagam	plaga	_	Sing	_	_	Acc	_	3	NOMcom
leprae	lepra	_	Sing	_	_	Gen	_	_	NOMcom

Tandem	tandem	Pos	_	_	_	_	_	_	ADV
ad	ad	_	_	_	_	_	_	2	PRE
consilium	consilium	_	Sing	_	_	Acc	_	_	NOMcom
pontificum	pontifex	_	Plur	_	_	Gen	_	_	ADJqua
idolorum	idolum	_	Plur	_	_	Gen	_	_	NOMcom
adducta	adduco	_	Plur	_	Par|Perf|Pass	Nom	Neut	_	VER
sunt	sum	_	Plur	3	Ind|Pres|Act	_	_	1	VER
tria	tres	_	Plur	_	_	Nom	Neut	_	ADJcar
milia	mille	_	Plur	_	_	Nom	Neut	_	ADJcar
puerorum	puer	_	Plur	_	_	Gen	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
eos	is	_	Plur	_	_	Acc	Masc	_	PROdem
occidi	occido	_	_	_	Inf|Pres|Pass	_	_	2	VER
faceret	facio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
se	sui	_	Sing	_	_	Acc	_	1	PROref
in	in	_	_	_	_	_	_	_	PRE
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem
sanguine	sanguis	_	Sing	_	_	Abl	_	_	NOMcom
recenti	recens	Pos	Sing	_	_	Abl	Com	1	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
calido	calidus	Pos	Sing	_	_	Abl	MascNeut	_	ADJqua
balnearet	balneo	_	Sing	3	Sub|Impa|Act	_	_	_	VER

Egrediente	egredior	_	Sing	_	Par|Pres|Dep	Abl	Com	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
eo	is	_	Sing	_	_	Abl	Masc	_	PROdem
ad	ad	_	_	_	_	_	_	1	ADV
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
ubi	ubi	_	_	_	_	_	_	3	CONsub
balneum	balneum	_	Sing	_	_	Nom	_	_	NOMcom
parari	paro	_	_	_	Inf|Pres|Pass	_	_	2	VER
debebat	debeo	_	Sing	3	Ind|Impa|Act	_	_	_	VER
matres	mater	_	Plur	_	_	Nom	_	_	NOMcom
puerorum	puer	_	Plur	_	_	Gen	_	_	NOMcom
eidem	idem	_	Sing	_	_	Dat	Com	_	PROdem
occurrerunt	occurro	_	Plur	3	Ind|Perf|Act	_	_	_	VER
quae	qui	_	Plur	_	_	Nom	Fem	1	PROrel
resolutis	resoluo	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
crinibus	crinis	_	Plur	_	_	Abl	_	_	NOMcom
miserabiliter	miserabiliter	Pos	_	_	_	_	_	_	ADV
ululabant	ululo	_	Plur	3	Ind|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
lacrimans	lacrimo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
Constantinus	Constantinus	_	Sing	_	_	Nom	_	_	NOMpro
iussit	iubeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
stare	sto	_	_	_	Inf|Pres|Act	_	_	_	VER
currum	currus	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
erigens	erigo	_	Sing	_	Par|Pres|Act	Nom	Com	_	VER
se	sui	_	Sing	_	_	Acc	_	1	PROref
dixit	dico	_	Sing	3	Ind|Perf|Act	_	_	2	VER

Audite	audio	_	Plur	2	Imp|Pres|Act	_	_	_	VER
me	ego	_	Sing	_	_	Acc	_	_	PROper
comites	comes	_	Plur	_	_	Voc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
commilitones	commilito	_	Plur	_	_	Voc	_	1	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
omnes	omnis	_	Plur	_	_	Voc	MascFem	_	PROind
populi	populus	_	Sing	_	_	Gen	_	1	NOMcom
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
adstatis	asto	_	Plur	2	Ind|Pres|Act	_	_	_	VER

Dignitas	dignitas	_	Sing	_	_	Nom	_	_	NOMcom
Romani	Romanus	Pos	Sing	_	_	Gen	MascNeut	_	ADJqua
populi	populus	_	Sing	_	_	Gen	_	1	NOMcom
de	de	_	_	_	_	_	_	_	PRE
fonte	fons	_	Sing	_	_	Abl	_	_	NOMcom
nascitur	nascor	_	Sing	3	Ind|Pres|Dep	_	_	_	VER
pietatis	pietas	_	Sing	_	_	Gen	_	_	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
etiam	etiam	Pos	_	_	_	_	_	_	ADV
hanc	hic	_	Sing	_	_	Acc	Fem	1	PROdem
legem	lex	_	Sing	_	_	Acc	_	_	NOMcom
dedit	do	_	Sing	3	Ind|Perf|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
capitali	capitalis	Pos	Sing	_	_	Dat	Com	_	ADJqua
sententiae	sententia	_	Sing	_	_	Dat	_	_	NOMcom
subderetur	subdo	_	Sing	3	Sub|Impa|Pass	_	_	_	VER
quicumque	quicumque	_	Sing	_	_	Nom	Masc	1	PROrel
in	in	_	_	_	_	_	_	_	PRE
bello	bellum	_	Sing	_	_	Abl	_	_	NOMcom
occidisset	occido	_	Sing	3	Sub|Pqp|Act	_	_	2	VER
infantem	infans	_	Sing	_	_	Acc	_	1	NOMcom

Quanta	quantus	_	Sing	_	_	Nom	Fem	2	PROint
ergo	ergo	_	_	_	_	_	_	2	CONcoo
erit	sum	_	Sing	3	Ind|Fut|Act	_	_	1	VER
crudelitas	crudelitas	_	Sing	_	_	Nom	_	_	NOMcom
ut	ut	_	_	_	_	_	_	4	CONsub
hoc	hic	_	Sing	_	_	Acc	Neut	1	PROdem
nostris	noster	_	Plur	_	_	Dat	Com	_	PROpos
faciamus	facio	_	Plur	1	Sub|Pres|Act	_	_	_	VER
filiis	filius	_	Plur	_	_	Dat	_	_	NOMcom
quod	qui	_	Sing	_	_	Acc	Neut	1	PROrel
fieri	fio	_	_	_	Inf|Pres|Act	_	_	_	VER
prohibuimus	prohibeo	_	Plur	1	Ind|Perf|Act	_	_	_	VER
alienis	alienus	Pos	Plur	_	_	Dat	Com	2	ADJqua

Quid	quis	_	Sing	_	_	Acc	Neut	1	PROint
iuuat	iuuo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
barbaros	barbarus	_	Plur	_	_	Acc	_	1	NOMcom
superasse	supero	_	_	_	Inf|Perf|Act	_	_	_	VER
si	si	_	_	_	_	_	_	2	CONsub
a	ab	_	_	_	_	_	_	_	PRE
crudelitate	crudelitas	_	Sing	_	_	Abl	_	_	NOMcom
uincamur	uinco	_	Plur	1	Sub|Pres|Pass	_	_	_	VER

Nam	nam	_	_	_	_	_	_	_	CONcoo
uicisse	uinco	_	_	_	Inf|Perf|Act	_	_	_	VER
extraneas	extraneus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
nationes	natio	_	Plur	_	_	Acc	_	1	NOMcom
ratione	ratio	_	Sing	_	_	Abl	_	_	NOMcom
uirium	uis	_	Plur	_	_	Gen	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
bellantium	bello	_	Plur	_	Par|Pres|Act	Gen	Com	_	VER
populorum	populus	_	Plur	_	_	Gen	_	1	NOMcom
uincere	uinco	_	_	_	Inf|Pres|Act	_	_	_	VER
autem	autem	_	_	_	_	_	_	_	CONcoo
uitia	uitium	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
peccata	peccatum	_	Plur	_	_	Acc	_	_	NOMcom
uirtus	uirtus	_	Sing	_	_	Nom	_	_	NOMcom
morum	mos	_	Plur	_	_	Gen	_	_	NOMcom

In	in	_	_	_	_	_	_	_	PRE
illis	ille	_	Plur	_	_	Abl	Com	_	PROdem
ergo	ergo	_	_	_	_	_	_	2	CONcoo
proeliis	proelium	_	Plur	_	_	Abl	_	_	NOMcom
fortiores	fortis	Comp	Plur	_	_	Acc	MascFem	_	ADJqua
nos	nos	_	Plur	_	_	Acc	_	_	PROper
exsistimus	exsisto	_	Plur	1	Ind|Pres|Act	_	_	_	VER
illis	ille	_	Plur	_	_	Abl	Com	_	PROdem
in	in	_	_	_	_	_	_	_	PRE
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
uero	uero	_	_	_	_	_	_	3	ADV
nobis	nos	_	Plur	_	_	Abl	_	_	PROper
ipsis	ipse	_	Plur	_	_	Abl	Com	_	PROdem
fortiores	fortis	Comp	Plur	_	_	Nom	MascFem	_	ADJqua
simus	sum	_	Plur	1	Sub|Pres|Act	_	_	1	VER

Qui	qui	_	Sing	_	_	Nom	Masc	1	PROint
enim	enim	_	_	_	_	_	_	2	CONcoo
fuerit	sum	_	Sing	3	Sub|Perf|Act	_	_	1	VER
in	in	_	_	_	_	_	_	_	PRE
isto	iste	_	Sing	_	_	Abl	MascNeut	_	PROdem
certamine	certamen	_	Sing	_	_	Abl	_	_	NOMcom
superatus	supero	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
uictoriam	uictoria	_	Sing	_	_	Acc	_	_	NOMcom
obtinet	obtineo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
uictus	uinco	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER

Uictor	uictor	_	Sing	_	_	Nom	_	_	NOMcom
autem	autem	_	_	_	_	_	_	_	CONcoo
post	post	_	_	_	_	_	_	2	PRE
uictoriam	uictoria	_	Sing	_	_	Acc	_	_	NOMcom
uincitur	uinco	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
si	si	_	_	_	_	_	_	2	CONsub
pietas	pietas	_	Sing	_	_	Nom	_	_	NOMcom
ab	ab	_	_	_	_	_	_	_	PRE
impietate	impietas	_	Sing	_	_	Abl	_	_	NOMcom
superatur	supero	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

Uincat	uinco	_	Sing	3	Sub|Pres|Act	_	_	_	VER
ergo	ergo	_	_	_	_	_	_	2	CONcoo
pietas	pietas	_	Sing	_	_	Nom	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
isto	iste	_	Sing	_	_	Abl	MascNeut	_	PROdem
congressu	congressus	_	Sing	_	_	Abl	_	_	NOMcom

Bene	bene	Pos	_	_	_	_	_	_	ADV
enim	enim	_	_	_	_	_	_	2	CONcoo
omnium	omnis	_	Plur	_	_	Gen	Com	_	PROind
aduersariorum	aduersarius	_	Plur	_	_	Gen	_	1	NOMcom
poterimus	possum	_	Plur	1	Ind|Fut|Act	_	_	1	VER
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
uictores	uictor	_	Plur	_	_	Acc	_	_	NOMcom
si	si	_	_	_	_	_	_	2	CONsub
sola	solus	_	Sing	_	_	Abl	Fem	_	PROind
pietate	pietas	_	Sing	_	_	Abl	_	_	NOMcom
uincamus	uinco	_	Plur	1	Sub|Pres|Act	_	_	_	VER

Omnium	omnis	_	Plur	_	_	Gen	Com	_	PROind
enim	enim	_	_	_	_	_	_	2	CONcoo
se	sui	_	Sing	_	_	Acc	_	1	PROref
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
dominum	dominus	_	Sing	_	_	Acc	_	_	NOMcom
comprobat	comprobo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
seruum	seruus	_	Sing	_	_	Acc	_	1	NOMcom
se	sui	_	Sing	_	_	Acc	_	1	PROref
monstrauit	monstro	_	Sing	3	Ind|Perf|Act	_	_	_	VER
pietatis	pietas	_	Sing	_	_	Gen	_	_	NOMcom

Melius	bene	Comp	_	_	_	_	_	_	ADV
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
ergo	ergo	_	_	_	_	_	_	2	CONcoo
me	ego	_	Sing	_	_	Acc	_	_	PROper
mori	morior	_	_	_	Inf|Pres|Dep	_	_	_	VER
salua	saluus	Pos	Sing	_	_	Abl	Fem	_	ADJqua
uita	uita	_	Sing	_	_	Abl	_	_	NOMcom
innocentium	innocens	Pos	Plur	_	_	Gen	Com	_	ADJqua
quam	quam	_	_	_	_	_	_	1	ADVrel
per	per	_	_	_	_	_	_	_	PRE
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem
interitum	interitus	_	Sing	_	_	Acc	_	_	NOMcom
uitam	uita	_	Sing	_	_	Acc	_	_	NOMcom
recuperare	recupero	_	_	_	Inf|Pres|Act	_	_	_	VER
crudelem	crudelis	Pos	Sing	_	_	Acc	MascFem	_	ADJqua

Quam	qui	_	Sing	_	_	Acc	Fem	1	PROrel
tamen	tamen	Pos	_	_	_	_	_	_	ADV
recuperare	recupero	_	_	_	Inf|Pres|Act	_	_	_	VER
incertum	incertus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
cum	cum	_	_	_	_	_	_	3	CONsub
tamen	tamen	Pos	_	_	_	_	_	_	ADV
certum	certus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
quod	quod	_	_	_	_	_	_	2	CONsub
sic	sic	Pos	_	_	_	_	_	_	ADV
recuperata	recupero	_	Sing	_	Par|Perf|Pass	Nom	Fem	_	VER
crudelis	crudelis	Pos	Sing	_	_	Nom	MascFem	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Iussit	iubeo	_	Sing	3	Ind|Perf|Act	_	_	_	VER
igitur	igitur	_	_	_	_	_	_	_	CONcoo
ut	ut	_	_	_	_	_	_	4	CONsub
matribus	mater	_	Plur	_	_	Abl	_	_	NOMcom
sui	suus	_	Plur	_	_	Nom	Masc	_	PROpos.ref
pueri	puer	_	Plur	_	_	Nom	_	_	NOMcom
redderentur	reddo	_	Plur	3	Sub|Impa|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
dona	donum	_	Plur	_	_	Nom	_	_	NOMcom
plurima	multus	Sup	Plur	_	_	Nom	Neut	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
infinita	infinitus	Pos	Plur	_	_	Nom	Neut	_	ADJqua
et	et	_	_	_	_	_	_	2	CONcoo
uehicula	uehiculum	_	Plur	_	_	Nom	_	_	NOMcom
praeberentur	praebeo	_	Plur	3	Sub|Impa|Pass	_	_	_	VER

Sicque	sic界que	Pos	_	_	_	_	_	_	ADV
matres	mater	_	Plur	_	_	Nom	_	_	NOMcom
quae	qui	_	Plur	_	_	Nom	Fem	1	PROrel
flendo	fleo	_	Sing	_	Ger|_|Act	Abl	_	_	VER
uenerant	uenio	_	Plur	3	Ind|Pqp|Act	_	_	_	VER
ad	ad	_	_	_	_	_	_	2	PRE
loca	locus	_	Plur	_	_	Acc	_	_	NOMcom
sua	suus	_	Plur	_	_	Acc	Neut	_	PROpos.ref
cum	cum	_	_	_	_	_	_	2	PRE
gaudio	gaudium	_	Sing	_	_	Abl	_	_	NOMcom
redierunt	redeo	_	Plur	3	Ind|Perf|Act	_	_	1	VER

Ipse	ipse	_	Sing	_	_	Nom	Masc	_	PROdem
autem	autem	_	_	_	_	_	_	_	CONcoo
imperator	imperator	_	Sing	_	_	Nom	_	_	NOMcom
ad	ad	_	_	_	_	_	_	2	PRE
palatium	palatium	_	Sing	_	_	Acc	_	_	NOMcom
suum	suus	_	Sing	_	_	Acc	MascNeut	_	PROpos.ref
reuersus	reuertor	_	Sing	_	Par|Perf|Dep	Nom	Masc	_	VER
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER

Sequente	sequens	_	Sing	_	Par|Pres|Dep	Abl	Com	_	VER
uero	uero	_	_	_	_	_	_	4	CONcoo
nocte	nox	_	Sing	_	_	Abl	_	_	NOMcom
Petrus	Petrus	_	Sing	_	_	Nom	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
Paulus	Paulus	_	Sing	_	_	Nom	_	_	NOMpro
apparuerunt	appareo	_	Plur	3	Ind|Perf|Act	_	_	_	VER
ei	is	_	Sing	_	_	Dat	Com	_	PROdem
dicentes	dico	_	Plur	_	Par|Pres|Act	Nom	MascFem	2	VER

Quoniam	quoniam	_	_	_	_	_	_	_	CONsub
exhorruisti	exhorreo	_	Sing	2	Ind|Perf|Act	_	_	_	VER
effusionem	effusio	_	Sing	_	_	Acc	_	_	NOMcom
sanguinis	sanguis	_	Sing	_	_	Gen	_	_	NOMcom
innocentis	innocens	Pos	Sing	_	_	Gen	Com	_	ADJqua
misit	mitto	_	Sing	3	Ind|Perf|Act	_	_	_	VER
nos	nos	_	Plur	_	_	Acc	_	_	PROper
Dominus	dominus	_	Sing	_	_	Nom	_	_	NOMcom
Iesus	Iesus	_	Sing	_	_	Nom	_	_	NOMpro
Christus	Christus	_	Sing	_	_	Nom	_	_	NOMpro
dare	do	_	_	_	Inf|Pres|Act	_	_	_	VER
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
recuperandae	recupero	_	Sing	_	Adj|_|Pass	Gen	Fem	_	VER
consilium	consilium	_	Sing	_	_	Acc	_	_	NOMcom
sanitatis	sanitas	_	Sing	_	_	Gen	_	_	NOMcom

Siluestrum	Siluester	_	Sing	_	_	Acc	_	_	ADJqua
igitur	igitur	_	_	_	_	_	_	_	CONcoo
episcopum	episcopus	_	Sing	_	_	Acc	_	_	NOMcom
qui	qui	_	Sing	_	_	Nom	Masc	1	PROrel
apud	apud	_	_	_	_	_	_	_	PRE
montem	mons	_	Sing	_	_	Acc	_	_	NOMcom
Siraptim	Siraptis	_	Sing	_	_	Acc	_	_	NOMpro
latitat	latito	_	Sing	3	Ind|Pres|Act	_	_	1	VER
accerse	arcesso	_	Sing	2	Imp|Pres|Act	_	_	_	VER

Hic	hic	_	Sing	_	_	Nom	Masc	1	PROdem
tibi	tu	_	Sing	_	_	Dat	_	_	PROper
piscinam	piscina	_	Sing	_	_	Acc	_	_	NOMcom
ostendet	ostendo	_	Sing	3	Ind|Fut|Act	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
qua	qui	_	Sing	_	_	Abl	Fem	1	PROrel
immersus	immergo	_	Sing	_	Par|Perf|Pass	Nom	Masc	_	VER
tertio	tertio	_	_	_	_	_	_	_	ADJadv.ord
ab	ab	_	_	_	_	_	_	_	PRE
omni	omnis	_	Sing	_	_	Abl	Com	_	PROind
curaberis	curo	_	Sing	2	Ind|Fut|Pass	_	_	_	VER
leprae	lepra	_	Sing	_	_	Gen	_	_	NOMcom
morbo	morbus	_	Sing	_	_	Abl	_	_	NOMcom

Tu	tu	_	Sing	_	_	Nom	_	_	PROper
uero	uero	_	_	_	_	_	_	4	CONcoo
Christo	Christus	_	Sing	_	_	Dat	_	_	NOMpro
hanc	hic	_	Sing	_	_	Acc	Fem	1	PROdem
uicissitudinem	uicissitudo	_	Sing	_	_	Acc	_	_	NOMcom
reddas	reddo	_	Sing	2	Sub|Pres|Act	_	_	_	VER
ut	ut	_	_	_	_	_	_	4	CONsub
idolorum	idolum	_	Plur	_	_	Gen	_	_	NOMcom
templa	templum	_	Plur	_	_	Acc	_	_	NOMcom
diruas	diruo	_	Sing	2	Sub|Pres|Act	_	_	_	VER
Christi	Christus	_	Sing	_	_	Gen	_	_	NOMpro
restaures	restauro	_	Sing	2	Sub|Pres|Act	_	_	_	VER
