token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
ad	ad	_	_	_	_	_	_	2	PRE
locum	locus	_	Sing	_	_	Acc	_	_	NOMcom
orationis	oratio	_	Sing	_	_	Gen	_	_	NOMcom
conueniebant	conuenio	_	Plur	3	Ind|Impa|Act	_	_	_	VER

cibum	cibus	_	Sing	_	_	Acc	_	_	NOMcom
una	una	Pos	_	_	_	_	_	_	ADV
omnes	omnis	_	Plur	_	_	Nom	MascFem	_	PROind
post	post	_	_	_	_	_	_	2	PRE
horam	hora	_	Sing	_	_	Acc	_	_	NOMcom
ieiunii	ieiunium	_	Sing	_	_	Gen	_	_	NOMcom
accipiebant	accipio	_	Plur	3	Ind|Impa|Act	_	_	_	VER

uinum	uinum	_	Sing	_	_	Acc	_	_	NOMcom
nemo	nemo	_	Sing	_	_	Nom	_	_	PROind
nouerat	nosco	_	Sing	3	Ind|Pqp|Act	_	_	_	VER
nisi	nisi	_	_	_	_	_	_	_	CONsub
quem	quis	_	Sing	_	_	Acc	Masc	2	PROind
infirmitas	infirmitas	_	Sing	_	_	Nom	_	_	NOMcom
coegisset	cogo	_	Sing	3	Sub|Pqp|Act	_	_	_	VER

plerique	plerique	_	Plur	_	_	Nom	_	_	NOMcom
camelorum	camelus	_	Plur	_	_	Gen	_	_	NOMcom
saetis	saeta	_	Plur	_	_	Abl	_	_	NOMcom
uestiebantur	uestio	_	Plur	3	Ind|Impa|Pass	_	_	_	VER
mollior	mollis	Comp	Sing	_	_	Nom	MascFem	_	ADJqua
ibi	ibi	Pos	_	_	_	_	_	_	ADV
habitus	habitus	_	Sing	_	_	Nom	_	1	NOMcom
pro	pro	_	_	_	_	_	_	1	PRE
crimine	crimen	_	Sing	_	_	Abl	_	_	NOMcom
erat	sum	_	Sing	3	Ind|Impa|Act	_	_	1	VER

quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
eo	is	_	Sing	_	_	Abl	MascNeut	_	PROdem
magis	magis	Comp	_	_	_	_	_	2	ADV
sit	sum	_	Sing	3	Sub|Pres|Act	_	_	1	VER
mirum	mirus	Pos	Sing	_	_	Nom	Neut	_	ADJqua
necesse	necesse	Pos	_	_	_	Ind	_	_	ADJqua
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
quod	quod	_	_	_	_	_	_	2	CONsub
multi	multi	_	Plur	_	_	Nom	_	_	NOMcom
inter	inter	_	_	_	_	_	_	_	PRE
eos	is	_	Plur	_	_	Acc	Masc	_	PROdem
nobiles	nobilis	Pos	Plur	_	_	Nom	MascFem	2	ADJqua
habebantur	habeo	_	Plur	3	Ind|Impa|Pass	_	_	_	VER
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
longe	longe	Pos	_	_	_	_	_	_	ADV
aliter	aliter	Pos	_	_	_	_	_	_	ADV
educati	educo	_	Plur	_	Par|Perf|Pass	Nom	Masc	1	VER
ad	ad	_	_	_	_	_	_	2	PRE
hanc	hic	_	Sing	_	_	Acc	Fem	1	PROdem
se	sui	_	Sing	_	_	Acc	_	1	PROref
humilitatem	humilitas	_	Sing	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
patientiam	patientia	_	Sing	_	_	Acc	_	_	NOMcom
coegerant	cogo	_	Plur	3	Ind|Pqp|Act	_	_	_	VER
pluresque	multi界que	_	Plur	_	_	Acc	_	_	NOMcom
ex	ex	_	_	_	_	_	_	_	PRE
eis	is	_	Plur	_	_	Abl	Com	_	PROdem
postea	postea	Pos	_	_	_	_	_	_	ADV
episcopos	episcopus	_	Plur	_	_	Acc	_	_	NOMcom
uidimus	uideo	_	Plur	1	Ind|Perf|Act	_	_	_	VER

quae	quis	_	Sing	_	_	Nom	Fem	1	PROint
enim	enim	_	_	_	_	_	_	2	CONcoo
esset	sum	_	Sing	3	Sub|Impa|Act	_	_	1	VER
ciuitas	ciuitas	_	Sing	_	_	Nom	_	_	NOMcom
aut	aut	_	_	_	_	_	_	_	CONcoo
ecclesia	ecclesia	_	Sing	_	_	Nom	_	_	NOMcom
quae	qui	_	Sing	_	_	Nom	Fem	1	PROrel
non	non	_	_	_	_	_	_	_	ADVneg
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
de	de	_	_	_	_	_	_	_	PRE
Martini	Martinus	_	Sing	_	_	Gen	_	_	NOMpro
monasterio	monasterium	_	Sing	_	_	Abl	_	_	NOMcom
cuperet	cupio	_	Sing	3	Sub|Impa|Act	_	_	_	VER
sacerdotem	sacerdos	_	Sing	_	_	Acc	_	_	NOMcom

