token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
id	is	_	Sing	_	_	Nom	Neut	_	PROdem
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
si	si	_	_	_	_	_	_	2	CONsub
homo	homo	_	Sing	_	_	Nom	_	_	NOMcom
aut	aut	_	_	_	_	_	_	_	CONcoo
se	sui	_	Sing	_	_	Acc	_	1	PROref
ipsum	ipse	_	Sing	_	_	Acc	MascNeut	_	PROdem
perimat	perimo	_	Sing	3	Sub|Pres|Act	_	_	_	VER
aut	aut	_	_	_	_	_	_	_	CONcoo
deum	deus	_	Sing	_	_	Acc	_	_	NOMcom
laedat	laedo	_	Sing	3	Sub|Pres|Act	_	_	_	VER
hoc	hic	_	Sing	_	_	Nom	Neut	1	PROdem
utrumque	uterque	_	Sing	_	_	Nom	Neut	_	PROind
in	in	_	_	_	_	_	_	_	PRE
ludis	ludus	_	Plur	_	_	Abl	_	_	NOMcom
publicis	publicus	Pos	Plur	_	_	Abl	MascNeut	2	ADJqua
agitur	ago	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
nam	nam	_	_	_	_	_	_	_	CONcoo
per	per	_	_	_	_	_	_	_	PRE
turpitudines	turpitudo	_	Plur	_	_	Acc	_	_	NOMcom
criminosas	criminosus	Pos	Plur	_	_	Acc	Fem	_	ADJqua
aeterna	aeternus	Pos	Sing	_	_	Nom	Fem	_	ADJqua
illic	illic	Pos	_	_	_	_	_	2	ADV
salus	salus	_	Sing	_	_	Nom	_	_	NOMcom
Christianae	christianus	Pos	Sing	_	_	Gen	Fem	1	ADJqua
plebis	plebs	_	Sing	_	_	Gen	_	_	NOMcom
extinguitur	exstinguo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
per	per	_	_	_	_	_	_	_	PRE
sacrilegas	sacrilegus	Pos	Plur	_	_	Acc	Fem	2	ADJqua
superstitiones	superstitio	_	Plur	_	_	Acc	_	_	NOMcom
maiestas	maiestas	_	Sing	_	_	Nom	_	_	NOMcom
diuina	diuinus	Pos	Sing	_	_	Nom	Fem	2	ADJqua
uiolatur	uiolo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER

dubium	dubius	Pos	Sing	_	_	Nom	Neut	_	ADJqua
enim	enim	_	_	_	_	_	_	2	CONcoo
non	non	_	_	_	_	_	_	_	ADVneg
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
quod	quod	_	_	_	_	_	_	2	CONsub
laedunt	laedo	_	Plur	3	Ind|Pres|Act	_	_	_	VER
deum	deus	_	Sing	_	_	Acc	_	_	NOMcom
utpote	utpote	Pos	_	_	_	_	_	_	ADV
idolis	idolum	_	Plur	_	_	Abl	_	_	NOMcom
consecratae	consecro	_	Plur	_	Par|Perf|Pass	Nom	Fem	_	VER

colitur	colo	_	Sing	3	Ind|Pres|Pass	_	_	2	VER
namque	namque	_	_	_	_	_	_	_	CONcoo
et	et	_	_	_	_	_	_	2	CONcoo
honoratur	honoro	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
Minerua	Minerua	_	Sing	_	_	Nom	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
gymnasiis	gymnasium	_	Plur	_	_	Abl	_	_	NOMcom
Uenus	Uenus	_	Sing	_	_	Nom	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
theatris	theatrum	_	Plur	_	_	Abl	_	_	NOMcom
Neptunus	Neptunus	_	Sing	_	_	Nom	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
circis	circus	_	Plur	_	_	Abl	_	_	NOMcom
Mars	Mars	_	Sing	_	_	Nom	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
harenis	arena	_	Plur	_	_	Abl	_	_	NOMcom
Mercurius	Mercurius	_	Sing	_	_	Nom	_	_	NOMpro
in	in	_	_	_	_	_	_	_	PRE
palaestris	palaestra	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
ideo	ideo	Pos	_	_	_	_	_	_	ADV
pro	pro	_	_	_	_	_	_	1	PRE
qualitate	qualitas	_	Sing	_	_	Abl	_	_	NOMcom
auctorum	auctor	_	Plur	_	_	Gen	_	_	NOMcom
cultus	cultus	_	Sing	_	_	Nom	_	1	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
superstitionum	superstitio	_	Plur	_	_	Gen	_	_	NOMcom

quicquid	quisquis	_	Sing	_	_	Nom	Neut	1	PROrel
inmunditiarum	immunditia	_	Plur	_	_	Gen	_	_	NOMcom
est	sum	_	Sing	3	Ind|Pres|Act	_	_	1	VER
hoc	huc	_	_	_	_	_	_	_	ADV
exercetur	exerceo	_	Sing	3	Ind|Pres|Pass	_	_	_	VER
in	in	_	_	_	_	_	_	_	PRE
theatris	theatrum	_	Plur	_	_	Abl	_	_	NOMcom
quicquid	quisquis	_	Sing	_	_	Nom	Neut	1	PROrel
luxuriarum	luxuria	_	Plur	_	_	Gen	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
palaestris	palaestra	_	Plur	_	_	Abl	_	_	NOMcom
quicquid	quisquis	_	Sing	_	_	Nom	Neut	1	PROrel
immoderationis	immoderatio	_	Sing	_	_	Gen	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
circis	circus	_	Plur	_	_	Abl	_	_	NOMcom
quicquid	quisquis	_	Sing	_	_	Nom	Neut	1	PROrel
furoris	furor	_	Sing	_	_	Gen	_	1	NOMcom
in	in	_	_	_	_	_	_	_	PRE
caueis	cauea	_	Plur	_	_	Abl	_	_	NOMcom

