token	lemma	Deg	Numb	Person	Mood_Tense_Voice	Case	Gend	Dis	pos
flexu	flexus	_	Sing	_	_	Abl	_	_	NOMcom
mollitiam	mollitia	_	Sing	_	_	Acc	_	_	NOMcom
Ueneri	Uenus	_	Sing	_	_	Dat	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
Libero	Liber	_	Sing	_	_	Dat	_	_	NOMpro
immolant	immolo	_	Plur	3	Ind|Pres|Act	_	_	_	VER
illi	ille	_	Sing	_	_	Dat	Com	_	PROdem
per	per	_	_	_	_	_	_	_	PRE
sexum	sexus	_	Sing	_	_	Acc	_	_	NOMcom
illi	ille	_	Sing	_	_	Dat	Com	_	PROdem
per	per	_	_	_	_	_	_	_	PRE
fluxum	fluxus	_	Sing	_	_	Acc	_	1	NOMcom
dissolutis	dissoluo	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER

quae	qui	_	Plur	_	_	Nom	Neut	1	PROrel
uero	uero	_	_	_	_	_	_	4	CONcoo
uoce	uox	_	Sing	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
modis	modus	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
organis	organum	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
litteris	littera	_	Plur	_	_	Abl	_	_	NOMcom
transiguntur	transigo	_	Plur	3	Ind|Pres|Pass	_	_	_	VER
Apollines	Apollo	_	Plur	_	_	Acc	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
Musas	musa	_	Plur	_	_	Acc	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
Mineruas	Minerua	_	Plur	_	_	Acc	_	_	NOMpro
et	et	_	_	_	_	_	_	2	CONcoo
Mercurios	Mercurius	_	Plur	_	_	Acc	_	_	NOMpro
mancipes	manceps	_	Plur	_	_	Acc	_	_	NOMcom
habent	habeo	_	Plur	3	Ind|Pres|Act	_	_	_	VER

oderis	odi	_	Sing	2	Sub|Perf|Act	_	_	_	VER
Christiane	christianus	_	Sing	_	_	Voc	_	1	NOMcom
quorum	qui	_	Plur	_	_	Gen	MascNeut	1	PROrel
auctores	auctor	_	Plur	_	_	Acc	_	_	NOMcom
non	non	_	_	_	_	_	_	_	ADVneg
potes	possum	_	Sing	2	Ind|Pres|Act	_	_	1	VER
non	non	_	_	_	_	_	_	_	ADVneg
odisse	odi	_	_	_	Inf|Perf|Act	_	_	_	VER

iam	iam	Pos	_	_	_	_	_	_	ADV
nunc	nunc	Pos	_	_	_	_	_	_	ADV
uolumus	uolo	_	Plur	1	Ind|Pres|Act	_	_	3	VER
suggerere	suggero	_	_	_	Inf|Pres|Act	_	_	_	VER
de	de	_	_	_	_	_	_	_	PRE
artibus	ars	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
de	de	_	_	_	_	_	_	_	PRE
his	hic	_	Plur	_	_	Abl	Com	1	PROdem
quorum	qui	_	Plur	_	_	Gen	MascNeut	1	PROrel
auctores	auctor	_	Plur	_	_	Acc	_	_	NOMcom
in	in	_	_	_	_	_	_	_	PRE
nominibus	nomen	_	Plur	_	_	Abl	_	_	NOMcom
exsecramur	exsecror	_	Plur	1	Ind|Pres|Dep	_	_	_	VER

scimus	scio	_	Plur	1	Ind|Pres|Act	_	_	_	VER
nihil	nihil	_	_	_	_	Ind	_	_	PROind
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
nomina	nomen	_	Plur	_	_	Acc	_	_	NOMcom
mortuorum	mortuus	_	Plur	_	_	Gen	_	1	NOMcom
sicut	sicut	_	_	_	_	_	_	1	ADVrel
nec	nec	_	_	_	_	_	_	2	CONcoo
ipsa	ipse	_	Plur	_	_	Acc	Neut	_	PROdem
simulacra	simulacrum	_	Plur	_	_	Acc	_	_	NOMcom
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem

sed	sed	_	_	_	_	_	_	_	CONcoo
non	non	_	_	_	_	_	_	_	ADVneg
ignoramus	ignoro	_	Plur	1	Ind|Pres|Act	_	_	_	VER
qui	quis	_	Plur	_	_	Nom	Masc	1	PROint
sub	sub	_	_	_	_	_	_	_	PRE
istis	iste	_	Plur	_	_	Abl	Com	_	PROdem
nominibus	nomen	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
institutis	instituo	_	Plur	_	Par|Perf|Pass	Abl	Com	_	VER
simulacris	simulacrum	_	Plur	_	_	Abl	_	_	NOMcom
operentur	operor	_	Plur	3	Sub|Pres|Dep	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
gaudeant	gaudeo	_	Plur	3	Sub|Pres|SemDep	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
diuinitatem	diuinitas	_	Sing	_	_	Acc	_	_	NOMcom
mentiantur	mentior	_	Plur	3	Sub|Pres|Dep	_	_	_	VER
nequam	nequam	Pos	_	_	_	Ind	_	2	ADJqua
spiritus	spiritus	_	Plur	_	_	Nom	_	_	NOMcom
scilicet	scilicet	Pos	_	_	_	_	_	_	ADV
daemones	daemon	_	Plur	_	_	Nom	_	_	NOMcom

uidemus	uideo	_	Plur	1	Ind|Pres|Act	_	_	_	VER
igitur	igitur	_	_	_	_	_	_	_	CONcoo
etiam	etiam	Pos	_	_	_	_	_	_	ADV
artes	ars	_	Plur	_	_	Acc	_	_	NOMcom
eorum	is	_	Plur	_	_	Gen	MascNeut	_	PROdem
honoribus	honor	_	Plur	_	_	Abl	_	_	NOMcom
dicatas	dico	_	Plur	_	Par|Perf|Pass	Acc	Fem	1	VER
esse	sum	_	_	_	Inf|Pres|Act	_	_	1	VER
qui	qui	_	Plur	_	_	Nom	Masc	1	PROrel
nomina	nomen	_	Plur	_	_	Acc	_	_	NOMcom
incolunt	incolo	_	Plur	3	Ind|Pres|Act	_	_	2	VER
auctorum	auctor	_	Plur	_	_	Gen	_	_	NOMcom
earum	is	_	Plur	_	_	Gen	Fem	_	PROdem
nec	nec	_	_	_	_	_	_	2	CONcoo
ab	ab	_	_	_	_	_	_	_	PRE
idololatria	idololatria	_	Sing	_	_	Abl	_	_	NOMcom
uacare	uaco	_	_	_	Inf|Pres|Act	_	_	_	VER
quarum	qui	_	Plur	_	_	Gen	Fem	1	PROrel
institutores	institutor	_	Plur	_	_	Nom	_	_	NOMcom
etiam	etiam	Pos	_	_	_	_	_	_	ADV
propterea	propterea	Pos	_	_	_	_	_	_	ADV
dei	deus	_	Plur	_	_	Nom	_	_	NOMcom
habentur	habeo	_	Plur	3	Ind|Pres|Pass	_	_	_	VER

immo	immo	Pos	_	_	_	_	_	_	ADV
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
ad	ad	_	_	_	_	_	_	2	PRE
artes	ars	_	Plur	_	_	Acc	_	_	NOMcom
pertinet	pertineo	_	Sing	3	Ind|Pres|Act	_	_	_	VER
altius	alte	Comp	_	_	_	_	_	_	ADV
percepisse	percipio	_	_	_	Inf|Perf|Act	_	_	_	VER
debemus	debeo	_	Plur	1	Ind|Pres|Act	_	_	_	VER
daemonas	daemon	_	Plur	_	_	Acc	_	_	NOMcom
ab	ab	_	_	_	_	_	_	_	PRE
initio	initium	_	Sing	_	_	Abl	_	_	NOMcom
prospicientes	prospicio	_	Plur	_	Par|Pres|Act	Nom	MascFem	_	VER
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
inter	inter	_	_	_	_	_	_	_	PRE
cetera	ceterus	Pos	Plur	_	_	Acc	Neut	_	ADJqua
idololatriae	idololatria	_	Sing	_	_	Gen	_	_	NOMcom
etiam	etiam	Pos	_	_	_	_	_	_	ADV
spectaculorum	spectaculum	_	Plur	_	_	Gen	_	_	NOMcom
inquinamenta	inquinamentum	_	Plur	_	_	Acc	_	_	NOMcom
quibus	qui	_	Plur	_	_	Dat	Com	1	PROrel
hominem	homo	_	Sing	_	_	Acc	_	_	NOMcom
a	ab	_	_	_	_	_	_	_	PRE
domino	dominus	_	Sing	_	_	Abl	_	_	NOMcom
auocarent	auoco	_	Plur	3	Sub|Impa|Act	_	_	_	VER
et	et	_	_	_	_	_	_	2	CONcoo
suo	suus	_	Sing	_	_	Dat	MascNeut	_	PROpos.ref
honori	honor	_	Sing	_	_	Dat	_	_	NOMcom
obligarent	obligo	_	Plur	3	Sub|Impa|Act	_	_	2	VER
eiusmodi	eiusmodi	Pos	_	_	_	_	_	_	ADV
quoque	quoque	Pos	_	_	_	_	_	_	ADV
artium	ars	_	Plur	_	_	Gen	_	_	NOMcom
ingenia	ingenium	_	Plur	_	_	Acc	_	_	NOMcom
inspirasse	inspiro	_	_	_	Inf|Perf|Act	_	_	_	VER

neque	neque	_	_	_	_	_	_	_	CONcoo
enim	enim	_	_	_	_	_	_	2	CONcoo
ab	ab	_	_	_	_	_	_	_	PRE
aliis	alius	_	Plur	_	_	Abl	Com	_	PROind
procuratum	procuro	_	Sing	_	Par|Perf|Pass	Nom	Neut	_	VER
fuisset	sum	_	Sing	3	Sub|Pqp|Act	_	_	1	VER
quod	qui	_	Sing	_	_	Nom	Neut	1	PROrel
ad	ad	_	_	_	_	_	_	2	PRE
illos	ille	_	Plur	_	_	Acc	Masc	_	PROdem
peruenturum	peruenio	_	Sing	_	Par|Fut|Act	Nom	Neut	_	VER
esset	sum	_	Sing	3	Sub|Impa|Act	_	_	1	VER
nec	nec	_	_	_	_	_	_	2	CONcoo
per	per	_	_	_	_	_	_	_	PRE
alios	alius	_	Plur	_	_	Acc	Masc	_	PROind
tunc	tunc	Pos	_	_	_	_	_	_	ADV
homines	homo	_	Plur	_	_	Nom	_	_	NOMcom
edidissent	edo	_	Plur	3	Sub|Pqp|Act	_	_	1	VER
quam	quam	_	_	_	_	_	_	1	ADVrel
per	per	_	_	_	_	_	_	_	PRE
ipsos	ipse	_	Plur	_	_	Acc	Masc	_	PROdem
in	in	_	_	_	_	_	_	_	PRE
quorum	qui	_	Plur	_	_	Gen	MascNeut	1	PROrel
nominibus	nomen	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
imaginibus	imago	_	Plur	_	_	Abl	_	_	NOMcom
et	et	_	_	_	_	_	_	2	CONcoo
historiis	historia	_	Plur	_	_	Abl	_	_	NOMcom
fallaciam	fallacia	_	Sing	_	_	Acc	_	_	NOMcom
consecrationis	consecratio	_	Sing	_	_	Gen	_	_	NOMcom
sibi	sui	_	Sing	_	_	Dat	_	1	PROref
negotium	negotium	_	Sing	_	_	Acc	_	_	NOMcom
acturi	ago	_	Plur	_	Par|Fut|Act	Nom	Masc	_	VER
constituerunt	constituo	_	Plur	3	Ind|Perf|Act	_	_	_	VER

ut	ut	_	_	_	_	_	_	4	CONsub
ordo	ordo	_	Sing	_	_	Nom	_	_	NOMcom
peragatur	perago	_	Sing	3	Sub|Pres|Pass	_	_	_	PRE
ineamus	ineo	_	Plur	1	Sub|Pres|Act	_	_	1	VER
etiam	etiam	Pos	_	_	_	_	_	_	ADV
agonum	agon	_	Sing	_	_	Acc	_	_	NOMcom
retractatum	retracto	_	Sing	_	Par|Perf|Pass	Acc	MascNeut	_	VER

